CustomerID,Gender,Age,Subscription_Type,Tenure_Months,Monthly_Spend,Support_Tickets,Payment_Method,Auto_Renew,Total_Spend,Churn
CUST01449,Female,66,Premium,50,21.45,0,Bank Transfer,Yes,1072.5,0
CUST01450,Female,38,Basic,38,26.09,0,Wallet,Yes,991.42,1
CUST01451,Female,27,Enterprise,45,37.96,0,Wallet,Yes,1708.2,0
CUST01452,Male,22,Basic,58,30.66,0,Card,No,1778.28,1
CUST01453,Female,53,Basic,51,2.59,4,Card,Yes,132.09,0
CUST01454,Male,23,Premium,34,25.06,2,Bank Transfer,No,852.04,0
CUST01455,Male,43,Premium,44,33.62,4,Bank Transfer,Yes,1479.28,1
CUST01456,Male,21,Basic,15,11.57,1,Card,Yes,173.55,0
CUST01457,Female,56,Basic,14,32.51,2,Card,No,455.14,0
CUST01458,Female,56,Premium,6,28.9,1,Bank Transfer,Yes,173.4,0
CUST01459,Female,67,Basic,50,36.84,0,Card,Yes,1842.0,0
CUST01460,Male,52,Enterprise,37,18.08,1,Card,Yes,668.96,0
CUST01461,Male,18,Basic,50,34.96,2,Card,Yes,1748.0,0
CUST01462,Male,41,Enterprise,32,26.6,2,Card,No,851.2,0
CUST01463,Male,53,Premium,3,42.66,2,Wallet,No,127.98,0
CUST01464,Male,23,Premium,3,52.86,1,Wallet,Yes,158.58,0
CUST01465,Male,58,Premium,22,40.38,1,Card,Yes,888.36,1
CUST01466,Female,63,Premium,22,29.81,2,Bank Transfer,No,655.82,0
CUST01467,Female,61,Basic,10,48.21,0,Wallet,Yes,482.1,0
CUST01468,Female,48,Basic,51,31.03,0,Bank Transfer,Yes,1582.53,0
CUST01469,Female,37,Basic,3,15.92,1,Bank Transfer,Yes,47.76,0
CUST01470,Male,41,Enterprise,12,24.61,2,Wallet,Yes,295.32,0
CUST01471,Male,42,Premium,29,32.62,3,Bank Transfer,No,945.98,1
CUST01472,Female,53,Basic,48,33.26,2,Bank Transfer,Yes,1596.48,0
CUST01473,Male,38,Basic,17,13.75,1,Card,Yes,233.75,0
CUST01474,Female,47,Basic,7,14.06,2,Card,Yes,98.42,0
CUST01475,Female,41,Premium,13,21.59,1,Card,No,280.67,0
CUST01476,Female,61,Basic,56,30.35,3,Wallet,Yes,1699.6,0
CUST01477,Male,59,Premium,2,31.63,1,Card,No,63.26,0
CUST01478,Female,47,Enterprise,4,26.41,0,Bank Transfer,No,105.64,1
CUST01479,Female,39,Basic,10,16.66,1,Bank Transfer,Yes,166.6,0
CUST01480,Female,45,Basic,39,42.37,0,Bank Transfer,Yes,1652.43,0
CUST01481,Male,24,Basic,24,14.28,3,Bank Transfer,Yes,342.72,0
CUST01482,Male,52,Basic,17,38.02,1,Bank Transfer,No,646.34,0
CUST01483,Female,45,Basic,52,32.39,2,Wallet,No,1684.28,0
CUST01484,Male,31,Basic,6,37.8,1,Bank Transfer,Yes,226.8,0
CUST01485,Male,27,Enterprise,19,20.56,4,Wallet,Yes,390.64,0
CUST01486,Male,33,Basic,5,23.57,0,Bank Transfer,Yes,117.85,0
CUST01487,Male,33,Basic,32,25.55,0,Wallet,No,817.6,1
CUST01488,Male,48,Enterprise,10,20.24,2,Wallet,Yes,202.4,0
CUST01489,Male,59,Premium,9,27.25,1,Bank Transfer,Yes,245.25,0
CUST01490,Male,42,Basic,27,40.79,2,Bank Transfer,Yes,1101.33,0
CUST01491,Male,30,Premium,13,12.03,1,Bank Transfer,Yes,156.39,0
CUST01492,Male,23,Basic,19,18.43,1,Bank Transfer,Yes,350.17,0
CUST01493,Male,61,Premium,21,17.34,0,Card,Yes,364.14,0
CUST01494,Female,26,Premium,24,24.06,2,Card,Yes,577.44,0
CUST01495,Female,62,Premium,38,23.64,1,Wallet,Yes,898.32,0
CUST01496,Male,53,Basic,4,32.72,0,Wallet,No,130.88,1
CUST01497,Female,60,Premium,24,25.34,2,Card,Yes,608.16,1
CUST01498,Female,37,Basic,59,28.03,2,Wallet,Yes,1653.77,0
CUST01499,Male,35,Basic,35,28.98,1,Bank Transfer,Yes,1014.3,0
CUST01500,Male,60,Basic,3,27.45,1,Wallet,Yes,82.35,0
CUST01501,Male,38,Basic,4,32.03,2,Wallet,Yes,128.12,0
CUST01502,Female,21,Basic,57,23.78,1,Wallet,No,1355.46,1
CUST01503,Female,67,Premium,37,41.46,1,Card,Yes,1534.02,0
CUST01504,Male,50,Enterprise,40,50.42,2,Card,Yes,2016.8,0
CUST01505,Male,44,Basic,48,32.06,0,Wallet,Yes,1538.88,0
CUST01506,Male,24,Basic,54,27.28,3,Bank Transfer,Yes,1473.12,0
CUST01507,Female,23,Basic,35,31.25,2,Wallet,Yes,1093.75,0
CUST01508,Female,32,Basic,31,13.99,1,Card,No,433.69,0
CUST01509,Female,35,Basic,56,26.8,3,Bank Transfer,Yes,1500.8,1
CUST01510,Female,49,Enterprise,44,17.69,5,Wallet,Yes,778.36,0
CUST01511,Male,28,Basic,25,30.1,1,Card,No,752.5,0
CUST01512,Male,37,Basic,40,17.74,1,Bank Transfer,Yes,709.6,1
CUST01513,Male,41,Basic,13,21.55,2,Wallet,Yes,280.15,0
CUST01514,Male,32,Enterprise,4,6.28,2,Card,Yes,25.12,1
CUST01515,Female,65,Premium,46,13.27,0,Bank Transfer,Yes,610.42,0
CUST01516,Female,24,Enterprise,14,28.55,0,Wallet,Yes,399.7,0
CUST01517,Male,38,Premium,13,16.31,4,Bank Transfer,No,212.03,1
CUST01518,Male,59,Basic,27,35.64,1,Bank Transfer,No,962.28,0
CUST01519,Female,43,Basic,6,15.46,0,Bank Transfer,No,92.76,0
CUST01520,Male,61,Premium,17,29.53,0,Card,Yes,502.01,0
CUST01521,Female,31,Basic,36,17.38,2,Wallet,No,625.68,0
CUST01522,Male,54,Premium,40,28.85,2,Bank Transfer,Yes,1154.0,0
CUST01523,Male,38,Basic,49,9.65,3,Bank Transfer,Yes,472.85,0
CUST01524,Male,35,Basic,35,20.47,1,Bank Transfer,Yes,716.45,0
CUST01525,Male,22,Premium,17,16.54,2,Card,Yes,281.18,0
CUST01526,Male,20,Premium,41,33.83,2,Bank Transfer,No,1387.03,1
CUST01527,Male,40,Premium,2,29.62,2,Card,Yes,59.24,1
CUST01528,Male,43,Basic,57,12.67,0,Card,No,722.19,0
CUST01529,Female,54,Premium,13,22.97,1,Bank Transfer,Yes,298.61,0
CUST01530,Female,41,Basic,52,17.28,2,Bank Transfer,Yes,898.56,0
CUST01531,Female,66,Basic,2,34.5,0,Card,Yes,69.0,0
CUST01532,Female,36,Basic,52,37.72,0,Card,Yes,1961.44,0
CUST01533,Female,68,Basic,28,10.58,3,Bank Transfer,No,296.24,0
CUST01534,Male,42,Basic,43,33.27,2,Card,Yes,1430.61,0
CUST01535,Male,38,Basic,59,16.77,2,Card,No,989.43,0
CUST01536,Female,29,Basic,26,22.47,1,Bank Transfer,Yes,584.22,0
CUST01537,Male,58,Basic,22,25.32,1,Bank Transfer,Yes,557.04,1
CUST01538,Female,50,Basic,47,43.17,0,Wallet,Yes,2028.99,0
CUST01539,Female,67,Basic,43,14.96,3,Bank Transfer,No,643.28,0
CUST01540,Male,21,Basic,55,33.35,1,Bank Transfer,Yes,1834.25,1
CUST01541,Male,59,Premium,3,13.28,0,Bank Transfer,Yes,39.84,0
CUST01542,Male,24,Basic,35,12.59,3,Wallet,Yes,440.65,0
CUST01543,Female,39,Basic,58,25.28,1,Card,Yes,1466.24,0
CUST01544,Male,50,Basic,12,25.22,2,Bank Transfer,Yes,302.64,0
CUST01545,Female,34,Premium,24,-3.32,1,Bank Transfer,Yes,-79.68,0
CUST01546,Female,41,Enterprise,5,36.6,0,Wallet,Yes,183.0,0
CUST01547,Female,51,Premium,20,3.61,2,Wallet,Yes,72.2,0
CUST01548,Male,45,Premium,39,23.54,0,Wallet,Yes,918.06,0
CUST01549,Male,60,Basic,39,38.28,1,Card,Yes,1492.92,0
CUST01550,Female,58,Premium,13,47.09,1,Wallet,Yes,612.17,0
CUST01551,Male,56,Premium,41,21.37,1,Card,Yes,876.17,0
CUST01552,Male,39,Basic,57,10.67,1,Bank Transfer,Yes,608.19,0
CUST01553,Male,66,Basic,53,37.91,1,Bank Transfer,Yes,2009.23,1
CUST01554,Female,34,Basic,45,33.65,0,Bank Transfer,Yes,1514.25,1
CUST01555,Female,51,Enterprise,12,20.11,5,Wallet,Yes,241.32,0
CUST01556,Male,23,Premium,13,18.84,0,Bank Transfer,Yes,244.92,0
CUST01557,Female,63,Premium,56,17.83,0,Wallet,Yes,998.48,0
CUST01558,Male,23,Basic,10,21.55,3,Card,Yes,215.5,0
CUST01559,Male,51,Basic,33,28.16,1,Bank Transfer,No,929.28,0
CUST01560,Male,18,Basic,57,19.34,3,Card,Yes,1102.38,1
CUST01561,Male,27,Basic,40,20.6,2,Wallet,Yes,824.0,0
CUST01562,Female,38,Premium,54,31.41,2,Wallet,Yes,1696.14,1
CUST01563,Female,22,Premium,16,10.18,1,Bank Transfer,Yes,162.88,1
CUST01564,Female,19,Basic,45,21.24,2,Bank Transfer,Yes,955.8,0
CUST01565,Male,39,Premium,35,8.24,0,Wallet,No,288.4,0
CUST01566,Male,65,Basic,3,26.08,1,Bank Transfer,Yes,78.24,1
CUST01567,Male,19,Enterprise,56,5.61,0,Bank Transfer,No,314.16,0
CUST01568,Female,27,Basic,5,33.9,1,Card,Yes,169.5,1
CUST01569,Male,51,Basic,26,11.85,0,Wallet,No,308.1,0
CUST01570,Female,33,Basic,11,7.27,1,Card,No,79.97,0
CUST01571,Female,65,Basic,7,21.36,1,Bank Transfer,Yes,149.52,0
CUST01572,Female,68,Basic,53,42.11,3,Card,Yes,2231.83,0
CUST01573,Female,56,Premium,56,32.11,0,Wallet,Yes,1798.16,0
CUST01574,Female,39,Enterprise,10,5.78,0,Card,No,57.8,1
CUST01575,Female,29,Premium,42,11.57,2,Card,Yes,485.94,0
CUST01576,Male,41,Basic,52,21.04,1,Bank Transfer,Yes,1094.08,0
CUST01577,Male,64,Premium,34,47.38,4,Wallet,Yes,1610.92,0
CUST01578,Female,57,Basic,3,15.61,0,Bank Transfer,Yes,46.83,0
CUST01579,Female,55,Basic,8,15.69,1,Bank Transfer,No,125.52,0
CUST01580,Male,27,Premium,31,40.27,2,Wallet,Yes,1248.37,0
CUST01581,Female,52,Premium,11,26.95,4,Card,Yes,296.45,0
CUST01582,Female,68,Basic,45,35.53,3,Bank Transfer,Yes,1598.85,1
CUST01583,Male,66,Basic,7,17.73,1,Card,Yes,124.11,0
CUST01584,Female,49,Enterprise,45,23.98,1,Wallet,No,1079.1,0
CUST01585,Female,24,Basic,2,38.16,2,Bank Transfer,No,76.32,1
CUST01586,Female,38,Basic,6,23.55,0,Card,Yes,141.3,0
CUST01587,Male,37,Premium,41,36.23,1,Card,Yes,1485.43,0
CUST01588,Male,43,Basic,32,28.87,0,Bank Transfer,No,923.84,0
CUST01589,Male,21,Basic,20,14.6,1,Wallet,Yes,292.0,0
CUST01590,Female,63,Basic,57,24.84,0,Card,Yes,1415.88,1
CUST01591,Female,69,Premium,34,34.81,4,Wallet,Yes,1183.54,0
CUST01592,Male,39,Premium,50,31.69,1,Bank Transfer,Yes,1584.5,0
CUST01593,Female,32,Premium,16,24.6,5,Card,Yes,393.6,0
CUST01594,Female,57,Enterprise,25,6.08,1,Card,No,152.0,0
CUST01595,Female,38,Premium,12,7.04,0,Card,Yes,84.48,0
CUST01596,Female,32,Basic,7,9.17,2,Wallet,Yes,64.19,0
CUST01597,Female,39,Basic,39,19.9,1,Card,Yes,776.1,1
CUST01598,Male,69,Premium,17,21.23,2,Card,No,360.91,0
CUST01599,Female,45,Premium,45,10.25,3,Bank Transfer,Yes,461.25,0
CUST01600,Male,31,Premium,11,35.23,2,Card,Yes,387.53,0
CUST01601,Female,44,Premium,6,12.36,0,Wallet,Yes,74.16,0
CUST01602,Male,58,Basic,23,11.29,1,Bank Transfer,No,259.67,0
CUST01603,Female,57,Basic,27,25.88,2,Bank Transfer,Yes,698.76,1
CUST01604,Male,45,Basic,46,34.74,0,Card,Yes,1598.04,1
CUST01605,Female,43,Basic,6,45.55,0,Bank Transfer,Yes,273.3,0
CUST01606,Male,66,Basic,38,30.83,4,Card,Yes,1171.54,0
CUST01607,Female,19,Premium,2,40.8,1,Bank Transfer,No,81.6,0
CUST01608,Male,42,Premium,22,12.88,2,Wallet,Yes,283.36,1
CUST01609,Female,20,Basic,20,46.6,2,Card,Yes,932.0,0
CUST01610,Male,25,Basic,25,6.39,0,Wallet,Yes,159.75,0
CUST01611,Male,61,Basic,15,19.96,2,Card,Yes,299.4,1
CUST01612,Female,50,Basic,49,30.61,3,Wallet,Yes,1499.89,0
CUST01613,Female,59,Premium,29,8.95,2,Wallet,No,259.55,0
CUST01614,Male,69,Premium,8,15.73,2,Bank Transfer,Yes,125.84,0
CUST01615,Female,52,Premium,37,14.14,0,Card,Yes,523.18,1
CUST01616,Male,23,Premium,49,21.9,0,Bank Transfer,No,1073.1,1
CUST01617,Male,56,Premium,52,39.22,3,Wallet,Yes,2039.44,0
CUST01618,Male,69,Basic,33,25.17,1,Card,Yes,830.61,0
CUST01619,Female,40,Basic,22,20.37,1,Wallet,Yes,448.14,0
CUST01620,Male,42,Basic,50,-3.84,1,Wallet,No,-192.0,0
CUST01621,Male,67,Enterprise,47,29.67,2,Wallet,Yes,1394.49,0
CUST01622,Female,60,Basic,5,32.9,3,Wallet,Yes,164.5,0
CUST01623,Female,36,Basic,39,8.0,2,Bank Transfer,Yes,312.0,1
CUST01624,Female,22,Enterprise,18,24.33,1,Wallet,Yes,437.94,0
CUST01625,Female,68,Enterprise,38,26.93,0,Bank Transfer,Yes,1023.34,0
CUST01626,Male,28,Premium,54,34.65,0,Wallet,Yes,1871.1,0
CUST01627,Male,29,Basic,53,17.75,1,Card,Yes,940.75,1
CUST01628,Male,27,Basic,37,16.25,2,Wallet,Yes,601.25,0
CUST01629,Male,25,Basic,30,20.44,2,Wallet,No,613.2,1
CUST01630,Female,41,Basic,51,37.84,2,Card,Yes,1929.84,0
CUST01631,Male,45,Basic,31,35.44,0,Card,Yes,1098.64,0
CUST01632,Male,58,Basic,10,24.79,3,Wallet,Yes,247.9,0
CUST01633,Female,53,Enterprise,15,35.2,2,Wallet,Yes,528.0,0
CUST01634,Male,54,Basic,42,1.31,3,Bank Transfer,Yes,55.02,0
CUST01635,Male,38,Premium,59,32.92,1,Card,Yes,1942.28,0
CUST01636,Male,25,Premium,48,13.81,2,Card,Yes,662.88,0
CUST01637,Male,26,Basic,44,42.67,1,Bank Transfer,Yes,1877.48,0
CUST01638,Male,64,Premium,18,14.36,2,Wallet,Yes,258.48,0
CUST01639,Male,32,Basic,23,16.47,1,Wallet,Yes,378.81,0
CUST01640,Female,65,Basic,33,30.62,2,Card,Yes,1010.46,1
CUST01641,Female,63,Premium,16,31.59,0,Bank Transfer,Yes,505.44,1
CUST01642,Male,57,Basic,54,20.54,0,Wallet,Yes,1109.16,0
CUST01643,Male,35,Enterprise,38,28.71,2,Card,No,1090.98,0
CUST01644,Female,59,Basic,35,29.95,0,Wallet,No,1048.25,0
CUST01645,Male,37,Premium,34,28.93,0,Wallet,Yes,983.62,0
CUST01646,Male,23,Basic,28,20.95,2,Wallet,Yes,586.6,0
CUST01647,Male,29,Basic,2,30.05,1,Card,Yes,60.1,0
CUST01648,Female,19,Basic,30,39.06,6,Bank Transfer,Yes,1171.8,0
CUST01649,Male,24,Premium,13,12.75,1,Bank Transfer,No,165.75,0
CUST01650,Female,33,Premium,41,16.6,1,Wallet,Yes,680.6,1
CUST01651,Male,20,Premium,16,25.27,0,Bank Transfer,Yes,404.32,0
CUST01652,Female,62,Basic,59,14.44,1,Wallet,No,851.96,0
CUST01653,Female,20,Premium,5,6.97,1,Card,Yes,34.85,0
CUST01654,Male,44,Premium,55,35.93,4,Card,Yes,1976.15,0
CUST01655,Female,67,Premium,28,2.71,0,Card,Yes,75.88,1
CUST01656,Male,60,Basic,53,20.98,1,Wallet,Yes,1111.94,1
CUST01657,Female,57,Premium,39,32.59,0,Bank Transfer,Yes,1271.01,1
CUST01658,Male,55,Premium,45,27.67,1,Card,No,1245.15,1
CUST01659,Male,50,Basic,20,21.13,1,Wallet,Yes,422.6,1
CUST01660,Female,45,Premium,24,14.03,0,Bank Transfer,Yes,336.72,0
CUST01661,Male,18,Premium,27,28.44,0,Bank Transfer,No,767.88,0
CUST01662,Male,25,Basic,30,15.12,0,Bank Transfer,Yes,453.6,0
CUST01663,Female,54,Basic,58,27.66,2,Wallet,Yes,1604.28,0
CUST01664,Male,49,Basic,45,26.41,1,Wallet,Yes,1188.45,0
CUST01665,Male,65,Premium,27,26.51,1,Wallet,Yes,715.77,0
CUST01666,Female,60,Premium,26,18.6,2,Card,Yes,483.6,1
CUST01667,Female,54,Basic,7,45.35,4,Wallet,No,317.45,1
CUST01668,Male,21,Premium,42,28.58,2,Card,Yes,1200.36,0
CUST01669,Male,47,Enterprise,47,22.21,0,Card,Yes,1043.87,0
CUST01670,Female,23,Basic,53,27.64,1,Card,Yes,1464.92,0
CUST01671,Female,63,Enterprise,59,17.26,1,Wallet,No,1018.34,0
CUST01672,Male,36,Enterprise,38,21.14,4,Card,Yes,803.32,0
CUST01673,Female,49,Premium,5,48.92,0,Wallet,No,244.6,0
CUST01674,Male,26,Premium,23,17.33,1,Wallet,Yes,398.59,0
CUST01675,Male,29,Enterprise,28,24.22,1,Card,No,678.16,0
CUST01676,Male,28,Premium,34,20.44,2,Card,No,694.96,0
CUST01677,Male,63,Basic,53,14.6,1,Card,No,773.8,0
CUST01678,Male,33,Premium,15,29.21,5,Wallet,Yes,438.15,1
CUST01679,Female,18,Premium,32,25.36,2,Wallet,Yes,811.52,0
CUST01680,Female,62,Premium,26,34.11,0,Card,Yes,886.86,0
CUST01681,Female,38,Basic,48,33.11,1,Card,Yes,1589.28,0
CUST01682,Female,47,Premium,31,34.01,2,Bank Transfer,No,1054.31,1
CUST01683,Male,30,Basic,19,15.82,1,Card,Yes,300.58,0
CUST01684,Male,51,Enterprise,9,31.41,1,Bank Transfer,Yes,282.69,0
CUST01685,Male,21,Basic,29,31.65,1,Bank Transfer,Yes,917.85,0
CUST01686,Male,45,Basic,54,14.79,0,Wallet,Yes,798.66,0
CUST01687,Female,55,Basic,58,21.81,0,Wallet,Yes,1264.98,0
CUST01688,Male,48,Basic,51,10.44,0,Bank Transfer,Yes,532.44,0
CUST01689,Male,44,Premium,39,31.7,3,Bank Transfer,No,1236.3,1
CUST01690,Female,22,Enterprise,4,31.65,0,Card,Yes,126.6,0
CUST01691,Female,42,Premium,3,39.3,1,Bank Transfer,Yes,117.9,0
CUST01692,Female,20,Basic,56,22.71,2,Card,Yes,1271.76,0
CUST01693,Female,50,Basic,29,29.51,1,Wallet,No,855.79,0
CUST01694,Male,21,Premium,52,34.88,1,Card,Yes,1813.76,0
CUST01695,Male,42,Enterprise,11,17.46,1,Wallet,Yes,192.06,0
CUST01696,Female,37,Basic,33,15.94,1,Bank Transfer,Yes,526.02,0
CUST01697,Male,51,Basic,38,17.77,1,Bank Transfer,Yes,675.26,1
CUST01698,Male,43,Basic,58,21.51,2,Bank Transfer,Yes,1247.58,0
CUST01699,Male,22,Enterprise,11,16.29,2,Card,No,179.19,0
CUST01700,Female,52,Premium,27,18.2,1,Wallet,Yes,491.4,0
CUST01701,Male,45,Basic,33,33.81,1,Wallet,Yes,1115.73,0
CUST01702,Female,46,Basic,21,24.04,2,Wallet,Yes,504.84,0
CUST01703,Male,26,Enterprise,39,28.07,1,Wallet,Yes,1094.73,1
CUST01704,Male,69,Basic,31,19.49,2,Wallet,Yes,604.19,0
CUST01705,Male,55,Basic,38,18.84,1,Card,No,715.92,0
CUST01706,Female,67,Premium,46,27.86,3,Wallet,Yes,1281.56,0
CUST01707,Male,23,Basic,2,26.26,2,Bank Transfer,Yes,52.52,0
CUST01708,Female,36,Basic,27,32.78,1,Wallet,Yes,885.06,0
CUST01709,Female,61,Premium,36,38.02,2,Bank Transfer,No,1368.72,0
CUST01710,Female,28,Enterprise,11,18.09,4,Card,Yes,198.99,0
CUST01711,Male,19,Premium,47,33.61,0,Card,Yes,1579.67,0
CUST01712,Male,64,Enterprise,18,14.2,3,Bank Transfer,Yes,255.6,0
CUST01713,Male,61,Premium,59,45.74,1,Wallet,No,2698.66,0
CUST01714,Male,61,Premium,1,17.14,3,Card,Yes,17.14,0
CUST01715,Female,26,Basic,35,31.91,0,Card,Yes,1116.85,0
CUST01716,Female,38,Premium,35,14.13,0,Card,No,494.55,0
CUST01717,Female,41,Enterprise,31,23.48,1,Wallet,Yes,727.88,1
CUST01718,Male,51,Basic,28,40.46,4,Bank Transfer,Yes,1132.88,0
CUST01719,Female,39,Basic,39,16.82,2,Bank Transfer,Yes,655.98,0
CUST01720,Male,20,Basic,1,47.04,3,Wallet,Yes,47.04,0
CUST01721,Female,29,Basic,25,24.95,2,Card,Yes,623.75,0
CUST01722,Male,45,Basic,43,34.76,4,Wallet,No,1494.68,0
CUST01723,Male,47,Premium,38,29.03,5,Wallet,No,1103.14,0
CUST01724,Female,43,Enterprise,20,29.57,2,Bank Transfer,No,591.4,0
CUST01725,Female,65,Basic,3,10.74,1,Wallet,Yes,32.22,0
CUST01726,Female,38,Basic,51,20.27,2,Wallet,Yes,1033.77,0
CUST01727,Female,45,Basic,2,36.96,2,Card,Yes,73.92,0
CUST01728,Male,43,Enterprise,18,21.56,1,Card,Yes,388.08,1
CUST01729,Female,50,Basic,44,26.39,3,Bank Transfer,Yes,1161.16,1
CUST01730,Female,38,Basic,10,9.53,2,Card,Yes,95.3,1
CUST01731,Female,52,Basic,5,19.62,3,Wallet,Yes,98.1,0
CUST01732,Male,69,Basic,9,36.23,0,Wallet,Yes,326.07,1
CUST01733,Male,51,Basic,2,12.17,1,Wallet,No,24.34,0
CUST01734,Female,58,Enterprise,34,32.17,1,Bank Transfer,Yes,1093.78,0
CUST01735,Male,68,Premium,38,26.78,1,Card,Yes,1017.64,0
CUST01736,Female,64,Premium,31,22.64,1,Wallet,Yes,701.84,0
CUST01737,Male,35,Basic,10,22.2,0,Card,Yes,222.0,0
CUST01738,Male,28,Premium,50,20.09,1,Card,Yes,1004.5,0
CUST01739,Male,40,Premium,12,20.98,3,Card,Yes,251.76,0
CUST01740,Male,65,Basic,36,34.3,4,Card,Yes,1234.8,0
CUST01741,Female,39,Premium,54,20.68,1,Bank Transfer,Yes,1116.72,0
CUST01742,Female,34,Basic,21,43.08,0,Bank Transfer,No,904.68,1
CUST01743,Female,22,Premium,49,28.0,1,Bank Transfer,Yes,1372.0,0
CUST01744,Male,61,Basic,47,19.24,0,Wallet,Yes,904.28,0
CUST01745,Female,28,Enterprise,6,34.73,1,Wallet,Yes,208.38,0
CUST01746,Female,47,Basic,48,31.24,2,Wallet,Yes,1499.52,0
CUST01747,Female,32,Premium,49,8.46,3,Bank Transfer,No,414.54,1
CUST01748,Male,44,Premium,3,14.66,2,Card,Yes,43.98,0
CUST01749,Male,52,Premium,10,23.85,0,Bank Transfer,Yes,238.5,0
CUST01750,Male,50,Basic,5,9.16,0,Wallet,Yes,45.8,0
CUST01751,Female,37,Basic,46,45.91,1,Wallet,No,2111.86,0
CUST01752,Female,33,Premium,26,33.22,1,Card,Yes,863.72,0
CUST01753,Female,51,Basic,21,24.87,4,Bank Transfer,No,522.27,1
CUST01754,Male,19,Basic,45,21.57,1,Card,Yes,970.65,1
CUST01755,Male,52,Premium,26,19.0,2,Bank Transfer,No,494.0,0
CUST01756,Female,57,Premium,38,5.36,0,Wallet,No,203.68,0
CUST01757,Male,45,Basic,44,7.67,3,Card,Yes,337.48,0
CUST01758,Male,64,Basic,26,44.01,1,Card,Yes,1144.26,0
CUST01759,Male,56,Basic,8,40.74,1,Bank Transfer,Yes,325.92,1
CUST01760,Male,23,Premium,5,19.24,2,Bank Transfer,Yes,96.2,0
CUST01761,Female,26,Premium,15,34.08,3,Bank Transfer,Yes,511.2,0
CUST01762,Male,37,Premium,59,30.06,0,Wallet,Yes,1773.54,1
CUST01763,Male,18,Enterprise,16,31.24,3,Bank Transfer,Yes,499.84,0
CUST01764,Male,25,Basic,1,10.75,4,Wallet,Yes,10.75,0
CUST01765,Male,40,Basic,16,6.92,5,Bank Transfer,Yes,110.72,1
CUST01766,Female,20,Basic,37,36.83,0,Bank Transfer,Yes,1362.71,0
CUST01767,Female,21,Basic,3,5.21,0,Wallet,Yes,15.63,0
CUST01768,Male,42,Enterprise,52,23.52,0,Bank Transfer,No,1223.04,0
CUST01769,Male,64,Premium,47,21.32,0,Wallet,No,1002.04,1
CUST01770,Male,55,Basic,31,20.4,1,Wallet,No,632.4,0
CUST01771,Male,32,Basic,13,28.14,1,Bank Transfer,Yes,365.82,0
CUST01772,Male,38,Premium,56,18.22,0,Bank Transfer,Yes,1020.32,0
CUST01773,Male,52,Premium,16,28.96,0,Card,Yes,463.36,0
CUST01774,Female,63,Basic,55,26.41,2,Bank Transfer,Yes,1452.55,0
CUST01775,Male,69,Enterprise,43,45.99,3,Card,Yes,1977.57,1
CUST01776,Female,31,Premium,21,11.15,3,Bank Transfer,Yes,234.15,1
CUST01777,Female,53,Basic,2,25.29,0,Wallet,No,50.58,0
CUST01778,Male,29,Enterprise,54,29.31,4,Wallet,Yes,1582.74,0
CUST01779,Female,34,Basic,27,22.44,2,Card,Yes,605.88,0
CUST01780,Female,56,Enterprise,38,11.63,1,Bank Transfer,No,441.94,1
CUST01781,Female,26,Enterprise,26,37.57,0,Card,Yes,976.82,1
CUST01782,Female,52,Premium,58,28.37,2,Bank Transfer,Yes,1645.46,1
CUST01783,Female,30,Premium,59,12.33,1,Bank Transfer,Yes,727.47,0
CUST01784,Female,32,Basic,38,29.39,2,Wallet,No,1116.82,1
CUST01785,Male,35,Enterprise,46,42.02,3,Card,Yes,1932.92,0
CUST01786,Female,68,Premium,25,24.64,2,Wallet,Yes,616.0,0
CUST01787,Female,50,Premium,11,24.98,4,Wallet,Yes,274.78,1
CUST01788,Female,23,Enterprise,8,40.68,2,Wallet,Yes,325.44,1
CUST01789,Male,44,Enterprise,8,15.3,0,Card,Yes,122.4,0
CUST01790,Female,40,Premium,33,42.28,2,Bank Transfer,Yes,1395.24,1
CUST01791,Male,44,Basic,53,34.73,0,Bank Transfer,Yes,1840.69,1
CUST01792,Female,51,Enterprise,7,15.76,3,Card,Yes,110.32,0
CUST01793,Male,63,Premium,38,18.32,0,Bank Transfer,Yes,696.16,0
CUST01794,Male,55,Enterprise,21,19.75,1,Card,Yes,414.75,0
CUST01795,Female,31,Premium,8,6.66,0,Card,Yes,53.28,1
CUST01796,Female,53,Basic,51,27.6,2,Bank Transfer,Yes,1407.6,0
CUST01797,Male,25,Basic,54,16.21,0,Wallet,Yes,875.34,0
CUST01798,Female,52,Premium,21,27.97,1,Card,Yes,587.37,0
CUST01799,Male,36,Premium,56,12.09,0,Card,Yes,677.04,1
CUST01800,Male,47,Basic,20,34.23,1,Card,No,684.6,0
CUST01801,Male,31,Premium,8,32.38,3,Card,No,259.04,0
CUST01802,Male,37,Basic,58,17.94,2,Bank Transfer,Yes,1040.52,0
CUST01803,Male,66,Premium,46,28.6,0,Bank Transfer,No,1315.6,0
CUST01804,Female,42,Basic,31,25.83,1,Card,Yes,800.73,0
CUST01805,Male,57,Basic,50,39.82,2,Wallet,No,1991.0,0
CUST01806,Male,41,Basic,57,14.68,1,Bank Transfer,Yes,836.76,0
CUST01807,Female,31,Basic,29,23.48,1,Wallet,Yes,680.92,0
CUST01808,Male,43,Basic,48,18.59,1,Wallet,Yes,892.32,0
CUST01809,Female,55,Basic,9,25.45,0,Card,Yes,229.05,0
